time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-11T08:53:22.070Z,46.637,-112.2876667,7.25,-0.45,md,6,112,0.115,0.02,mb,mb80196349,2017-01-11T15:23:13.760Z,"14km WNW of Helena West Side, Montana",earthquake,0.57,1.04,,1,reviewed,mb,mb
2017-01-11T08:47:30.260Z,33.9776667,-116.3076667,2.07,1.7,ml,40,41,0.09177,0.18,ci,ci37783760,2017-01-11T14:19:05.470Z,"18km S of Joshua Tree, CA",earthquake,0.26,0.5,0.173,27,reviewed,ci,ci
2017-01-11T08:43:27.820Z,19.4303333,-155.3126667,5.391,0.77,md,22,92,0.02233,0.08,hv,hv61556761,2017-01-14T00:06:10.440Z,"7km W of Volcano, Hawaii",earthquake,0.32,0.69,0.132,7,reviewed,hv,hv
2017-01-11T08:42:06.910Z,32.7285,-115.9846667,11.01,1.35,ml,16,57,0.09638,0.18,ci,ci37783752,2017-01-11T14:18:29.871Z,"1km SE of Ocotillo, CA",earthquake,0.36,0.62,0.195,24,reviewed,ci,ci
2017-01-11T08:24:58.690Z,33.7613333,-116.0443333,2.55,1.08,ml,33,59,0.1138,0.13,ci,ci37783744,2017-01-11T15:35:21.377Z,"15km NE of Coachella, CA",earthquake,0.14,0.33,0.097,15,reviewed,ci,ci
2017-01-11T08:05:15.420Z,33.5121667,-116.4551667,4.79,1.2,ml,38,75,0.02705,0.21,ci,ci37783736,2017-01-11T14:19:17.320Z,"21km ESE of Anza, CA",earthquake,0.27,0.87,0.173,27,reviewed,ci,ci
2017-01-11T08:04:06.450Z,39.1037,-107.2624,2.14,2.3,ml,,65,0.236,0.45,us,us10007t92,2017-01-15T01:45:48.040Z,"30km WSW of Snowmass Village, Colorado",earthquake,2.3,6.5,0.061,35,reviewed,us,us
2017-01-11T07:58:39.530Z,35.9673333,-117.9055,3.22,1.46,ml,15,138,0.04214,0.1,ci,ci37783728,2017-01-11T14:20:43.515Z,"3km N of Little Lake, CA",earthquake,0.28,0.6,0.248,18,reviewed,ci,ci
2017-01-11T07:56:42.154Z,60.9884,-152.0709,134,1.7,ml,,,,0.67,ak,ak15060684,2017-01-11T08:05:15.301Z,"53km NW of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-11T07:50:37.000Z,18.9941,-64.9319,31,2.8,Md,6,284.4,0.67643141,0.18,pr,pr17011000,2017-01-11T11:48:40.675Z,"72km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3,13.3,0,6,reviewed,pr,pr
2017-01-11T07:48:06.914Z,61.1698,-149.111,20,1.6,ml,,,,0.99,ak,ak15060681,2017-01-11T07:58:23.098Z,"41km S of Butte, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-11T07:41:16.880Z,44.8075,-111.8313333,5.22,0.33,md,3,189,0.141,0.02,mb,mb80196344,2017-01-11T15:19:33.730Z,"54km S of Virginia City, Montana",earthquake,1.02,6.32,0.149,2,reviewed,mb,mb
2017-01-11T07:30:08.387Z,39.5608,-115.8144,8.4,1.8,ml,5,95.41,0.923,0.1764,nn,nn00573365,2017-01-12T02:37:40.953Z,"13km ENE of Eureka, Nevada",earthquake,,5.5,0,1,reviewed,nn,nn
2017-01-11T07:14:59.434Z,38.3939,-118.9245,7.1,1.4,ml,7,141.04,0.359,0.1636,nn,nn00573364,2017-01-12T02:37:37.908Z,"29km WSW of Hawthorne, Nevada",earthquake,,4.5,0.05,3,reviewed,nn,nn
2017-01-11T07:02:11.880Z,37.0255,-97.4705,4.16,1.88,ml,9,115,0.01389,0.03,ismpkansas,ismpkansas70217543,2017-01-15T02:35:45.960Z,"12km E of Caldwell, Kansas",earthquake,0.41,0.41,0.168,10,reviewed,ismp,ismp
2017-01-11T06:46:56.848Z,61.6342,-149.7475,46.4,1.6,ml,,,,0.32,ak,ak15060670,2017-01-11T06:56:17.275Z,"3km E of Houston, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-11T06:32:33.875Z,63.1104,-144.3282,1.4,1.6,ml,,,,0.51,ak,ak15060586,2017-01-11T06:48:55.047Z,"72km WSW of Tok, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-11T06:26:43.140Z,33.4828333,-116.4341667,12.48,0.81,ml,22,90,0.1297,0.2,ci,ci37783720,2017-01-11T14:20:42.181Z,"23km SSW of La Quinta, CA",earthquake,0.31,0.93,0.162,23,reviewed,ci,ci
2017-01-11T06:24:53.040Z,13.4537,124.1312,67.05,4.8,mb,,100,9.923,1.26,us,us10007sit,2017-01-13T03:27:50.674Z,"16km SSE of Calolbon, Philippines",earthquake,10.7,7.5,0.063,77,reviewed,us,us
2017-01-11T06:23:14.870Z,37.1503333,-98.002,6.72,1.53,ml,9,191,0.08018,0.04,ismpkansas,ismpkansas70217538,2017-01-15T02:22:05.980Z,"2km E of Anthony, Kansas",earthquake,0.4,1.15,0.17,13,reviewed,ismp,ismp
2017-01-11T06:21:39.500Z,37.1668333,-97.797,4.44,2.1,ml,14,101,0.0332,0.03,ismpkansas,ismpkansas70217533,2017-01-15T01:54:16.030Z,"20km E of Anthony, Kansas",earthquake,0.18,0.43,0.072,17,reviewed,ismp,ismp
2017-01-11T06:12:02.300Z,38.4289,-118.9034,6.5,1.9,ml,9,106.75,0.112,0.154,nn,nn00573355,2017-01-12T02:37:35.965Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.5,0.26,6,reviewed,nn,nn
2017-01-11T06:10:22.730Z,38.882,-122.726,4.59,0.54,md,10,287,0.09897,0.04,nc,nc72750925,2017-01-13T18:29:32.297Z,"6km N of Cobb, California",earthquake,2.09,4.87,,1,reviewed,nc,nc
2017-01-11T06:05:38.062Z,38.3918,-118.9135,7.5,1.5,ml,6,139.78,0.35,0.1182,nn,nn00573421,2017-01-12T02:38:48.285Z,"29km WSW of Hawthorne, Nevada",earthquake,,5.7,0,2,reviewed,nn,nn
2017-01-11T06:01:46.280Z,39.6193333,-121.9486667,6.37,2.17,md,9,159,0.3524,0.07,nc,nc72750920,2017-01-14T01:21:04.702Z,"13km WSW of Durham, California",earthquake,0.42,8.8,0.187,13,reviewed,nc,nc
2017-01-11T06:00:50.694Z,37.0444,-117.8198,6.1,0.7,ml,6,224.39,0.234,0.1992,nn,nn00573413,2017-01-12T02:38:35.614Z,"43km ESE of Big Pine, California",earthquake,,7.8,0.3,3,reviewed,nn,nn
2017-01-11T05:48:17.340Z,38.8214989,-122.8046646,3.12,0.78,md,10,90,0.00463,0.08,nc,nc72750910,2017-01-11T05:51:06.120Z,"6km NW of The Geysers, California",earthquake,0.45,1.14,0.5,3,automatic,nc,nc
2017-01-11T05:43:36.100Z,36.0486679,-120.6125031,5.12,1.7,md,8,100,0.02406,0.07,nc,nc72750905,2017-01-11T06:11:02.825Z,"24km WSW of Coalinga, California",earthquake,0.73,1.13,0.95,4,automatic,nc,nc
2017-01-11T05:43:18.660Z,33.6636667,-116.7691667,15.36,0.53,ml,25,50,0.06594,0.12,ci,ci37783712,2017-01-11T14:20:45.692Z,"10km SSW of Idyllwild, CA",earthquake,0.25,0.49,0.197,17,reviewed,ci,ci
2017-01-11T05:30:30.510Z,19.1986675,-155.0910034,51.88,2.33,md,53,217,0.0939,0.15,hv,hv61556421,2017-01-11T05:33:54.820Z,"29km SSE of Volcano, Hawaii",earthquake,0.69,0.6,0.22,10,automatic,hv,hv
2017-01-11T05:22:47.260Z,36.0828333,-120.6096667,4.08,0.56,md,9,215,0.01776,0.07,nc,nc72750895,2017-01-14T00:30:04.071Z,"23km WSW of Coalinga, California",earthquake,1.29,0.51,0.278,6,reviewed,nc,nc
2017-01-11T05:22:46.310Z,19.2986667,-155.2105,6.01,1.67,md,50,119,0.02189,0.12,hv,hv61556341,2017-01-12T00:13:46.080Z,"14km S of Volcano, Hawaii",earthquake,0.29,0.57,0.218,20,reviewed,hv,hv
2017-01-11T05:19:38.469Z,64.8037,-149.5878,15,-0.2,ml,,,,0.25,ak,ak15060578,2017-01-12T00:55:25.558Z,"33km NW of North Nenana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-11T05:18:52.072Z,63.812,-149.0779,52.6,0.9,ml,,,,0.16,ak,ak15061884,2017-01-12T00:58:06.839Z,"7km SW of Healy, Alaska",earthquake,,15.9,,,reviewed,ak,ak
2017-01-11T05:16:31.320Z,37.4096667,-118.524,7.98,1.43,md,22,107,0.0645,0.06,nc,nc72750890,2017-01-12T02:37:32.166Z,"8km NW of West Bishop, California",earthquake,0.59,1.27,0.165,18,reviewed,nc,nc
2017-01-11T04:37:51.176Z,38.4024,-118.916,9.2,1.6,ml,8,94.3,0.356,0.1125,nn,nn00573409,2017-01-12T02:38:32.232Z,"28km WSW of Hawthorne, Nevada",earthquake,,9.1,0.17,3,reviewed,nn,nn
2017-01-11T04:27:52.026Z,66.7575,-147.5273,9.8,2.9,ml,,,,0.63,ak,ak15060571,2017-01-11T04:42:54.515Z,"101km WNW of Fort Yukon, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-11T04:18:28.740Z,38.8128319,-122.8311691,2.1,1.53,md,18,83,0.004253,0.04,nc,nc72750880,2017-01-11T04:43:03.190Z,"7km WNW of The Geysers, California",earthquake,0.31,0.43,0.12,4,automatic,nc,nc
2017-01-11T04:16:47.630Z,33.2463333,-116.3956667,4.87,1.03,ml,26,165,0.02828,0.14,ci,ci37783704,2017-01-11T14:20:44.645Z,"2km WSW of Borrego Springs, CA",earthquake,0.33,0.27,0.184,29,reviewed,ci,ci
2017-01-11T04:12:56.697Z,61.3894,-151.4314,91.7,1.4,ml,,,,0.52,ak,ak15060568,2017-01-11T04:20:38.228Z,"78km N of Nikiski, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-11T03:59:36.660Z,38.8271667,-122.8273333,0.52,0.17,md,9,96,0.007246,0.02,nc,nc72750870,2017-01-13T19:50:51.669Z,"8km NW of The Geysers, California",earthquake,0.3,0.65,0.065,2,reviewed,nc,nc
2017-01-11T03:40:37.540Z,38.8433342,-122.829834,1.28,0.77,md,6,118,0.006476,0.01,nc,nc72750865,2017-01-11T03:42:19.301Z,"9km WNW of Cobb, California",earthquake,0.94,1.19,,1,automatic,nc,nc
2017-01-11T03:35:37.680Z,36.4698334,-120.8623352,10.41,1.92,md,7,186,0.4977,0.05,nc,nc72750850,2017-01-11T03:51:03.961Z,"37km NE of King City, California",earthquake,2.76,1.56,0.04,4,automatic,nc,nc
2017-01-11T03:35:00.150Z,63.5599,-147.314,1.3,1.3,ml,,,,0.22,ak,ak15060564,2017-01-11T03:43:19.157Z,"83km ENE of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2017-01-11T03:22:19.942Z,38.3964,-118.9371,0,1.3,ml,3,254.67,0.355,0.0342,nn,nn00573404,2017-01-12T02:38:30.045Z,"30km WSW of Hawthorne, Nevada",earthquake,,0,0.06,2,reviewed,nn,nn
2017-01-11T03:19:36.340Z,38.8250008,-122.8568344,1.82,0.98,md,12,129,0.002541,0.02,nc,nc72750845,2017-01-11T03:21:14.961Z,"10km WNW of The Geysers, California",earthquake,0.31,0.65,0.12,4,automatic,nc,nc
2017-01-11T03:15:44.700Z,37.6896667,-118.8418333,5.07,0.69,md,15,165,0.02403,0.05,nc,nc72750840,2017-01-11T19:44:47.872Z,"12km ENE of Mammoth Lakes, California",earthquake,0.43,31.61,0.223,10,reviewed,nc,nc
2017-01-11T02:58:30.588Z,60.0798,-152.6855,104.5,2,ml,,,,0.81,ak,ak15060550,2017-01-11T03:05:29.680Z,"45km S of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-11T02:49:18.570Z,-6.1542,154.4855,58.51,5,mb,,53,3.024,0.95,us,us10007si6,2017-01-11T03:05:47.040Z,"112km W of Panguna, Papua New Guinea",earthquake,6.6,5.8,0.056,101,reviewed,us,us
2017-01-11T02:36:30.590Z,0.5927,-80.009,10,4.9,mwr,,82,1.61,0.96,us,us10007si5,2017-01-11T03:20:32.660Z,"2km ESE of Muisne, Ecuador",earthquake,5.6,1.2,0.075,17,reviewed,us,us
2017-01-11T02:26:36.416Z,63.2749,-151.1062,0,1.8,ml,,,,0.83,ak,ak15060542,2017-01-11T02:35:11.295Z,"108km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-11T02:25:24.740Z,37.4126663,-122.2661667,4.73,1.66,md,9,169,0.02364,0.13,nc,nc72750830,2017-01-11T02:47:02.544Z,"2km SSW of Woodside, California",earthquake,1.23,0.88,0.54,6,automatic,nc,nc
2017-01-11T02:20:24.430Z,37.8703346,-122.2480011,9.25,1.92,md,27,50,0.003328,0.07,nc,nc72750825,2017-01-11T07:36:41.185Z,"2km E of Berkeley, California",earthquake,0.22,0.43,0.24,18,automatic,nc,nc
2017-01-11T02:19:53.670Z,33.8713333,-116.77,14.27,0.76,ml,19,105,0.044,0.1,ci,ci37783688,2017-01-11T20:32:39.732Z,"5km SSE of Cabazon, CA",earthquake,0.24,0.58,0.07,12,reviewed,ci,ci
2017-01-11T02:14:41.290Z,37.4971667,-118.8386667,3.81,0.75,md,12,163,0.09301,0.05,nc,nc72750820,2017-01-11T19:25:43.242Z,"20km SE of Mammoth Lakes, California",earthquake,0.66,1.33,0.091,9,reviewed,nc,nc
2017-01-11T02:14:07.293Z,61.3875,-152.147,8.8,0.3,ml,,,,0.2,ak,ak15060469,2017-01-11T02:21:37.267Z,"90km NNW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-11T02:09:54.377Z,61.3868,-152.2265,0.9,2.4,ml,,,,0.99,ak,ak15060465,2017-01-11T02:25:18.331Z,"92km NNW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-11T02:06:14.639Z,58.5385,-153.6504,78.2,2.4,ml,,,,0.46,ak,ak15060460,2017-01-11T02:14:14.672Z,"105km NW of Kodiak Station, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-11T02:02:20.203Z,59.5752,-151.3395,2.6,0.5,ml,,,,0.35,ak,ak15060458,2017-01-11T03:05:29.914Z,"13km ESE of Homer, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-11T01:51:15.012Z,62.9862,-149.5641,20.1,0.6,ml,,,,0.85,ak,ak15060456,2017-01-11T02:57:07.050Z,"54km SW of Cantwell, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-01-11T01:47:19.095Z,38.5035,-118.6228,14.2,0.3,ml,3,232.36,0.147,0.0846,nn,nn00573397,2017-01-12T02:38:28.627Z,"2km S of Hawthorne, Nevada",earthquake,,3.9,0.34,2,reviewed,nn,nn
2017-01-11T01:46:07.773Z,51.427,-160.4405,40.7,3.2,ml,,,,0.46,ak,ak15060452,2017-01-11T02:39:52.646Z,"South of Alaska",earthquake,,72.4,,,reviewed,ak,ak
2017-01-11T01:44:03.804Z,62.2179,-147.9712,20.3,2.5,ml,,,,0.73,ak,ak15060446,2017-01-11T01:55:19.381Z,"65km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-11T00:57:03.382Z,60.6716,-151.1553,58.9,1.6,ml,,,,0.52,ak,ak15060439,2017-01-11T01:01:36.805Z,"7km ESE of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-11T00:53:52.050Z,37.542,-118.4075,3.2,0.78,md,6,106,0.02913,0.02,nc,nc72750810,2017-01-11T19:20:41.526Z,"17km N of Dixon Lane-Meadow Creek, California",earthquake,0.43,0.58,0.197,5,reviewed,nc,nc
2017-01-11T00:19:21.930Z,-41.7131,174.2686,19.49,4.5,mb,,102,0.054,0.67,us,us10007shp,2017-01-11T08:27:54.145Z,"34km SE of Blenheim, New Zealand",earthquake,1.7,4.9,0.204,7,reviewed,us,us
2017-01-11T00:09:45.428Z,64.9882,-147.2877,3.1,1.4,ml,,,,0.8,ak,ak15060364,2017-01-11T00:27:18.893Z,"23km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-10T23:48:27.470Z,38.8204994,-122.8121643,9.29,1.32,md,12,84,0.01765,0.18,nc,nc72750795,2017-01-11T00:08:03.267Z,"6km NW of The Geysers, California",earthquake,1.42,3.38,0.07,3,automatic,nc,nc
2017-01-10T23:38:21.320Z,33.467,-116.4141667,9.99,1.14,ml,45,98,0.05707,0.17,ci,ci37783672,2017-01-11T15:30:27.190Z,"24km N of Borrego Springs, CA",earthquake,0.22,0.36,0.184,26,reviewed,ci,ci
2017-01-10T23:29:21.480Z,33.5085,-116.5153333,12.85,0.79,ml,17,126,0.07388,0.13,ci,ci37783648,2017-01-11T14:20:47.752Z,"16km ESE of Anza, CA",earthquake,0.43,0.66,0.29,17,reviewed,ci,ci
2017-01-10T23:26:34.740Z,33.4731667,-116.4133333,11.22,0.78,ml,17,125,0.1294,0.07,ci,ci37783640,2017-01-11T20:11:53.031Z,"23km SSW of La Quinta, CA",earthquake,0.26,0.54,0.168,15,reviewed,ci,ci
2017-01-10T23:16:47.780Z,33.5058333,-116.5078333,14.05,0.76,ml,25,89,0.05504,0.12,ci,ci37783632,2017-01-11T14:20:55.057Z,"16km ESE of Anza, CA",earthquake,0.23,0.4,0.166,20,reviewed,ci,ci
2017-01-10T23:13:20.427Z,38.4175,-118.7699,14.8,0.8,ml,3,270.82,0.266,0.1641,nn,nn00573342,2017-01-11T01:03:41.399Z,"17km SW of Hawthorne, Nevada",earthquake,,12.1,0.04,2,reviewed,nn,nn
2017-01-10T23:03:54.685Z,38.4119,-118.9114,15.3,1.2,ml,4,261.24,0.357,0.025,nn,nn00573341,2017-01-11T00:57:33.414Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.4,0.23,3,reviewed,nn,nn
2017-01-10T23:01:36.915Z,60.235,-140.6283,9.9,0.9,ml,,,,0.37,ak,ak15060360,2017-01-17T10:15:34.096Z,"91km NNW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-10T22:59:12.744Z,58.757,-153.6907,0.6,1.5,ml,,,,0.62,ak,ak15084599,2017-01-17T10:15:33.716Z,"127km NNW of Kodiak Station, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-10T22:56:57.863Z,60.7551,-150.1318,34.3,0.9,ml,,,,0.3,ak,ak15060357,2017-01-17T10:15:33.362Z,"42km NE of Sterling, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-10T22:56:34.529Z,68.8514,-147.625,7.8,0.9,ml,,,,0.37,ak,ak15084597,2017-01-17T10:15:32.998Z,"117km NW of Arctic Village, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2017-01-10T22:53:22.051Z,63.2883,-151.3212,10.5,0.3,ml,,,,0.6,ak,ak15060355,2017-01-17T10:15:32.645Z,"119km W of Cantwell, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-01-10T22:36:41.900Z,38.7779999,-122.7563324,1.11,1.1,md,8,127,0.01034,0,nc,nc72750790,2017-01-10T23:04:03.073Z,"0km N of The Geysers, California",earthquake,0.55,0.76,0.2,2,automatic,nc,nc
2017-01-10T22:34:58.911Z,59.6058,-150.4666,23,1,ml,,,,0.46,ak,ak15060293,2017-01-17T10:15:32.302Z,"48km ESE of Fritz Creek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-10T22:33:23.823Z,63.5362,-144.7618,0,0.5,ml,,,,0.61,ak,ak15060291,2017-01-17T10:15:31.944Z,"43km SSE of Deltana, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-01-10T22:21:12.398Z,36.9805,-116.4279,8,-0.1,ml,7,100.94,0.026,0.0941,nn,nn00573339,2017-01-11T00:54:28.820Z,"30km ENE of Beatty, Nevada",earthquake,,1.4,0.37,5,reviewed,nn,nn
2017-01-10T22:18:52.120Z,33.8631667,-117.4963333,-0.5,1.57,ml,50,49,0.0553,0.2,ci,ci37783608,2017-01-11T16:07:58.135Z,"3km SE of Home Gardens, CA",quarry blast,0.32,31.61,0.144,46,reviewed,ci,ci
2017-01-10T22:14:39.782Z,38.4264,-118.8949,12.4,1.1,ml,4,258.74,0.353,0.1323,nn,nn00573338,2017-01-11T00:45:15.293Z,"25km WSW of Hawthorne, Nevada",earthquake,,8.5,0.03,2,reviewed,nn,nn
2017-01-10T22:12:03.420Z,49.4395,-120.5393333,-0.51,2.29,ml,7,243,0.6087,0.33,uw,uw61228182,2017-01-11T00:47:35.940Z,"2km SW of Princeton, Canada",explosion,2.73,31.61,0.057,6,reviewed,uw,uw
2017-01-10T22:11:15.593Z,61.9196,-150.9249,68.7,1.1,ml,,,,0.26,ak,ak15060278,2017-01-17T10:15:31.561Z,"50km WNW of Willow, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-10T21:59:29.640Z,38.847,-122.827,1.4,1.75,md,36,39,0.008163,0.04,nc,nc72750770,2017-01-12T21:56:02.149Z,"9km WNW of Cobb, California",earthquake,0.13,0.19,0.19,12,reviewed,nc,nc
2017-01-10T21:37:04.861Z,63.5233,-150.969,7.4,1.6,ml,,,,0.66,ak,ak15060275,2017-01-17T10:15:31.140Z,"101km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-10T21:28:41.650Z,48.0081667,-119.8813333,-0.98,1.76,ml,9,124,0.07668,0.19,uw,uw61228177,2017-01-11T00:43:57.000Z,"12km SW of Brewster, Washington",explosion,0.48,31.61,0.128,7,reviewed,uw,uw
2017-01-10T21:15:53.448Z,66.4114,-147.7082,11.4,1.1,ml,,,,0.37,ak,ak15060227,2017-01-17T10:15:30.727Z,"109km W of Fort Yukon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-10T21:15:38.260Z,36.8848333,-121.6046667,1.68,1.24,md,10,110,0.01019,0.03,nc,nc72750755,2017-01-14T01:21:03.702Z,"3km E of Aromas, California",earthquake,0.47,0.23,0.223,9,reviewed,nc,nc
2017-01-10T21:05:31.510Z,37.4317,-117.0239,15.6,0.5,ml,8,219.04,0.375,0.1441,nn,nn00573337,2017-01-11T00:42:06.132Z,"35km SSE of Goldfield, Nevada",earthquake,,8,0.4,5,reviewed,nn,nn
2017-01-10T21:05:30.100Z,63.216,-151.8426,6.8,0.7,ml,,,,0.65,ak,ak15060226,2017-01-17T10:15:30.320Z,"133km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-10T20:46:10.185Z,60.2382,-140.6292,8.5,1.3,ml,,,,0.41,ak,ak15060210,2017-01-17T10:15:29.926Z,"92km NNW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-10T20:45:51.713Z,38.4104,-118.9106,10,1.6,ml,7,141.65,0.123,0.1573,nn,nn00573283,2017-01-10T21:06:01.398Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.1,0.37,4,reviewed,nn,nn
2017-01-10T20:44:34.090Z,33.5003333,-116.7891667,6.68,0.47,ml,14,107,0.07803,0.06,ci,ci37783584,2017-01-11T14:20:56.259Z,"10km NE of Aguanga, CA",earthquake,0.18,0.42,0.074,13,reviewed,ci,ci
2017-01-10T20:41:43.668Z,51.648,-175.1955,46.2,2.5,ml,,,,0.38,ak,ak15060199,2017-01-17T10:15:29.557Z,"91km SW of Atka, Alaska",earthquake,,5.3,,,reviewed,ak,ak
2017-01-10T20:41:14.350Z,63.5131,-148.0866,3.1,1.9,ml,,,,0.66,ak,ak15060196,2017-01-17T10:15:28.980Z,"45km ENE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-10T20:38:57.370Z,33.7603333,-116.0373333,2.53,1.55,ml,47,38,0.1121,0.17,ci,ci37783560,2017-01-11T15:24:11.690Z,"16km NE of Coachella, CA",earthquake,0.14,0.32,0.122,41,reviewed,ci,ci
2017-01-10T20:37:57.925Z,37.1285,-117.7383,0,0.4,ml,3,217.67,0.128,0.1382,nn,nn00573280,2017-01-10T21:12:12.434Z,"49km E of Big Pine, California",earthquake,,0,0.48,3,reviewed,nn,nn
2017-01-10T20:33:27.960Z,32.7701667,-116.8833333,-0.28,1.42,ml,26,67,0.06054,0.22,ci,ci37783552,2017-01-11T15:16:40.114Z,"6km ENE of Rancho San Diego, CA",quarry blast,0.32,31.61,0.106,12,reviewed,ci,ci
2017-01-10T20:27:30.679Z,36.6291,-116.9416,6.8,0.6,ml,10,190.32,0.1,0.1416,nn,nn00573336,2017-01-11T00:29:46.915Z,"35km SSW of Beatty, Nevada",earthquake,,2.1,0.31,7,reviewed,nn,nn
2017-01-10T20:21:49.080Z,46.2058333,-122.1918333,9.6,0.52,ml,8,123,0.00569,0.14,uw,uw61228167,2017-01-11T00:34:08.400Z,"38km NNE of Amboy, Washington",earthquake,0.76,1.03,0.077,5,reviewed,uw,uw
2017-01-10T20:00:28.500Z,19.014,-66.0255,14,2.4,Md,4,291.6,0.75458484,0.18,pr,pr17010006,2017-01-11T19:10:59.040Z,"62km N of San Juan, Puerto Rico",earthquake,4.3,8.8,0,4,reviewed,pr,pr
2017-01-10T19:58:13.200Z,19.0361,-64.888,24,2.2,Md,3,302.4,0.70966907,0.21,pr,pr17010005,2017-01-10T23:52:12.961Z,"74km NNW of Road Town, British Virgin Islands",earthquake,2.1,19.2,0,3,reviewed,pr,pr
2017-01-10T19:40:43.646Z,63.5038,-151.2935,5.9,0.8,ml,,,,0.47,ak,ak15060147,2017-01-17T10:15:28.575Z,"117km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-10T19:26:42.841Z,62.8216,-150.0809,73,0.9,ml,,,,0.51,ak,ak15060131,2017-01-17T10:15:28.146Z,"55km N of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-10T19:24:09.558Z,59.9034,-152.7805,86.7,1.3,ml,,,,0.23,ak,ak15084584,2017-01-17T10:15:27.771Z,"55km WNW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-10T19:19:46.839Z,53.6045,-166.7801,78.8,3.5,ml,,,,0.43,ak,ak15060125,2017-01-17T10:15:27.345Z,"33km SSW of Unalaska, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-10T19:00:50.950Z,19.3866667,-155.2773333,2.442,2.24,ml,18,65,0.004138,0.11,hv,hv61555321,2017-01-11T17:52:46.040Z,"6km SW of Volcano, Hawaii",earthquake,0.33,0.2,0.151,16,reviewed,hv,hv
2017-01-10T19:00:49.630Z,19.4085,-155.2821667,3.328,1.98,md,6,272,0.01534,0.04,hv,hv61555316,2017-01-11T03:14:42.890Z,"5km WSW of Volcano, Hawaii",earthquake,1.52,0.87,0.156,2,reviewed,hv,hv
2017-01-10T19:00:15.710Z,35.0515,-118.351,-0.75,1.22,ml,17,71,0.06125,0.18,ci,ci37783536,2017-01-10T22:59:36.520Z,"13km SE of Tehachapi, CA",quarry blast,0.4,31.61,0.14,15,reviewed,ci,ci
2017-01-10T18:44:23.170Z,33.2385,-115.6683333,2.88,2.13,ml,47,43,0.06724,0.19,ci,ci37783528,2017-01-11T18:10:31.400Z,"14km SSE of Bombay Beach, CA",earthquake,0.29,0.5,0.202,26,reviewed,ci,ci
2017-01-10T18:43:13.687Z,62.0484,-150.731,0.1,1,ml,,,,0.58,ak,ak15060081,2017-01-17T10:15:26.979Z,"44km SW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-10T18:42:10.030Z,45.2378333,-113.1218333,3.16,2.01,ml,11,111,0.454,0.09,mb,mb80196309,2017-01-10T18:52:47.840Z,"38km W of Dillon, Montana",earthquake,0.6,6.51,0.187,2,reviewed,mb,mb
